CustomerID,Age,Gender,Country,AcquisitionChannel,SignupDate
C01806,32.0,Female,FR ,Organic,2023-02-20 00:00:00
C01807,33.0,Male,PT,Organic,2023-01-10 00:00:00
C01808,30.0,Male,ES,Organic,2024-06-26 00:00:00
C01809,58.0,Male,CA,Paid Social,2023-04-12 00:00:00
C01810,39.0,Male,FR,Referral,2025-12-17 00:00:00
C01811,30.0,Male,US,,2023-10-03 00:00:00
C01812,38.0,Male,US,Referral,05.01.2025
C01813,25.0,Female,GB,Paid Social,2025-01-29 00:00:00
C01814,48.0,M,US,Referral,2024-07-12 00:00:00
C01815,28.0,Female,PL,Email,2025-09-22 00:00:00
C01816,39.0,NB,PT,Paid Search,2023-05-05 00:00:00
C01817,44.0,Female,GB,Organic,2023-09-21 00:00:00
C01818,37.0,Female,ES,Organic,2023-10-12
C01819,35.0,,GB,Paid Social,2023-06-02 00:00:00
C01820,34.0,Male,US,Paid Social,2023-11-29 00:00:00
C01821,33.0,Non-binary,CA,Organic,2023-12-19 00:00:00
C01822,29.0,Female,DEU,Partner,2025-05-11 00:00:00
C01823,30.0,Female,CA,Email,2023-12-06 00:00:00
C01824,47.0,Male,US,Organic,2025-09-15
C01825,33.0,Male,US,Organic,2025-05-20 00:00:00
C01826,27.0,Female,US,Organic,10/13/2025
C01827,29.0,Female,SE,Paid Search,2023-04-29 00:00:00
C01828,44.0,Male,US,Partner,2026-01-14 00:00:00
C01829,40.0,Female,CA,Paid Social,2024-11-22 00:00:00
C01830,39.0,Female,DE,Organic,2026-01-12 00:00:00
C01831,32.0,Male,UK,Referrral,2024-02-04 00:00:00
C01832,39.0,Male,DE,Organic,2025-12-10 00:00:00
C01833,28.0,Male,US,Paid Search,2024-10-25 00:00:00
C01834,32.0,Male,FR,Paid Search,2023-03-22 00:00:00
C01835,43.0,male ,DE,Paid Social,2024-04-07 00:00:00
C01836,42.0,Male,FR,Paid Social,2023-06-05 00:00:00
C01837,25.0,Male,DE,Partner,2025-11-26 00:00:00
C01838,26.0,Female,GB,Organic,2023-12-10 00:00:00
C01839,,Female,CA,Referral,2023-09-08 00:00:00
C01840,50.0,Female,US,Organic,2024-09-15 00:00:00
C01841,18.0,Female,DE,Paid Search,2024-04-24 00:00:00
C01842,37.0,Male,US,organic,2023-04-20 00:00:00
C01843,,Female,CA,Paid Social,2025-07-09 00:00:00
C01844,28.0,Male,FR,Referrral,08/11/2025
C01845,31.0,Male,US,Paid Search,2025-04-17 00:00:00
C01846,30.0,Male,US,Referral,2024-11-26 00:00:00
C01847,29.0,Female,FR,Email,2024-03-29 00:00:00
C01848,34.0,Female,GB,Paid Social,2024-09-03 00:00:00
C01849,29.0,Male,IT,Organic,2024-08-10 00:00:00
C01850,21.0,Female,PL,Partner ,2023-07-06 00:00:00
C01851,41.0,Female,PL,Organic,2023-04-03 00:00:00
C01852,41.0,Male,GB,Organic,2023-10-13 00:00:00
C01853,42.0,Female,US,Paid Social,2024-05-27
C01854,20.0,Male,FR,Referral,2023-06-30 00:00:00
C01855,37.0,Prefer not to say,FR,Organic,01.05.2023
C01856,40.0,Male,FR,Referral,2025-08-18 00:00:00
C01857,25.0,Male,CA,Referral,2024-02-27 00:00:00
C01858,34.0,Male,US,Referral,2024-10-20 00:00:00
C01859,33.0,F,US,Organic,2024-08-13 00:00:00
C01860,51.0,Female,US,Paid  Search,2025-04-08 00:00:00
C01861,51.0,Female,FR ,Organic,2025-04-13 00:00:00
C01862,19.0,Male,PL,Organic,2023-11-30 00:00:00
C01863,56.0,Female,US,paid-social,2025-08-13 00:00:00
C01864,26.0,Female,FR,Paid Search,2024-02-23 00:00:00
C01865,43.0,Female,PL,Organic,2025-07-30 00:00:00
C01866,43.0,Female,GB,Organic,2024-04-01 00:00:00
C01867,25.0,Male,DE,Partner,2023-05-06 00:00:00
C01868,38.0,Male,FR,Referral,2025-05-06 00:00:00
C01869,33.0,Female,CA,Paid Search,03.02.2023
C01870,39.0,Female,GB,Email,2025-05-20 00:00:00
C01871,36.0,Female,IT,Organic,2023-02-18 00:00:00
C01872,45.0,Female,ES,Paid Search,22.08.2023
C01873,,Male,IT,Referral,2024-11-10 00:00:00
C01874,32.0,Female,PT,organic,2025-11-27 00:00:00
C01875,44.0,Male,GB,Organic,2024-04-05 00:00:00
C01876,39.0,Male,UK,Paid Search,2023-05-16 00:00:00
C01877,41.0,Female,FR,Paid Search,2023-09-20 00:00:00
C01878,28.0,Male,FR,Paid Social,2025-10-06 00:00:00
C01879,25.0,Non-binary,ES,Paid Search,2025-03-30 00:00:00
C01880,29.0,Male,ES,Paid Search,2023-04-24 00:00:00
C01881,28.0,Female,NL,Organic,2024-03-09
C01882,41.0,Female,DEU,Paid Social,2023-10-26 00:00:00
C01883,43.0,Female,FR,Organic,07/20/2023
C01884,33.0,Non-binary,CA,Referrral,2025-08-11 00:00:00
C01885,47.0,Male,DE,Referral,11/27/2024
C01886,46.0,Male,ES,Paid Search,2023-07-22 00:00:00
C01887,36.0,Male,IT,Referral,2025-01-03 00:00:00
C01888,27.0,M,UK,Organic,2024-04-11 00:00:00
C01889,48.0,Female,FR ,Referrral,2023-03-11 00:00:00
C01890,33.0,Female,CA,Paid Search,2024-05-21 00:00:00
C01891,35.0,Male,US,Paid Search,2023-07-28 00:00:00
C01892,31.0,Male,US,Referrral,2023-10-04 00:00:00
C01893,26.0,Female,SE,Email,2025-09-17 00:00:00
C01894,21.0,Female,CA,Paid Search,2025-03-11 00:00:00
C01895,40.0,Male,IE,Paid Search,2023-06-01 00:00:00
C01896,27.0,Female,US,Paid Social,2025-08-17 00:00:00
C01897,62.0,Female,ES,organic,2024-10-09 00:00:00
C01898,24.0,Female,DE,Organic,2025-09-12 00:00:00
C01899,23.0,Male,FR,Email,2025-04-21 00:00:00
C01900,39.0,Female,FR,Referral,2024-01-18 00:00:00
C01901,48.0,Male,ES,Email,2024-08-25 00:00:00
C01902,,Male,SE,Organic,2024-08-21 00:00:00
C01903,39.0,Female,DEU,Referrral,2025-03-22 00:00:00
C01904,18.0,Female,US,Paid Search,2023-10-07 00:00:00
C01905,28.0,Male,DEU,Email,2024-01-11 00:00:00
C01906,24.0,Female,ES,Organic,2023-10-03 00:00:00
C01907,18.0,Male,DE,Organic,2023-11-30 00:00:00
C01908,35.0,Female,DE,Organic,2023-07-01 00:00:00
C01909,18.0,Prefer not to say,DE,Referral,2023-02-11 00:00:00
C01910,22.0,Female,GB,Referral,2025-11-25 00:00:00
C01911,29.0,Female,ES,Paid Social,2023-03-25 00:00:00
C01912,27.0,Female,USA,Organic,2025-09-27 00:00:00
C01913,38.0,Female,ES,Referral,2023-01-04 00:00:00
C01914,37.0,Female,ES,Paid Search,2025-05-26 00:00:00
C01915,-3.0,Female,SE,Organic,2024-01-06 00:00:00
C01916,41.0,Male,DE,Organic,2024-08-06 00:00:00
C01917,44.0,Female,IE,Paid Search,2023-11-15 00:00:00
C01918,34.0,Male,US,Paid Search,2024-07-06 00:00:00
C01919,37.0,Prefer not to say,FR,Email,2024-05-23 00:00:00
C01920,39.0,Male,ES,Paid Search,2024-08-20 00:00:00
C01921,-3.0,Male,GB,Paid Search,2024-03-19 00:00:00
C01922,30.0,Female,CA,paid-social,2024-08-27 00:00:00
C01923,31.0,Male,DE,Paid Social,2025-07-19 00:00:00
C01924,27.0,Male,GB,Organic,2024-05-04 00:00:00
C01925,38.0,Female,SE,Paid Social,2024-02-12 00:00:00
C01926,33.0,Male,CA,Organic,2023-05-29 00:00:00
C01927,28.0,Male,US,Paid Search,2024-02-10 00:00:00
C01928,28.0,Female,UK,Referral,2023-05-22 00:00:00
C01929,23.0,Male,GB,Paid Social,2023-07-25 00:00:00
C01930,43.0,Male,US,Paid Search,2025-12-09 00:00:00
C01931,35.0,Male,DE,Organic,2023-04-11 00:00:00
C01932,26.0,Male,DE,Paid Search,2024-06-27 00:00:00
C01933,41.0,Male,US,Paid Search,2025-07-29 00:00:00
C01934,29.0,Male,DE,Partner,2025-12-10 00:00:00
C01935,21.0,Female,DE,Paid Social,2023-06-15 00:00:00
C01936,43.0,Female,ES,Partner,2023-07-04 00:00:00
C01937,29.0,Male,GB,Partner ,2024-02-24 00:00:00
C01938,30.0,Male,US,Partner,2024-09-16 00:00:00
C01939,34.0,Female,PL,Organic,2025-12-17 00:00:00
C01940,44.0,Female,DE,Organic,2023-08-23 00:00:00
C01941,34.0,Male,US,Organic,2023-07-05 00:00:00
C01942,23.0,Female,IT,Organic,2023-10-13
C01943,39.0,Male,US,Partner,2025-09-12 00:00:00
C01944,30.0,Female,IT,Referral,2023-02-03 00:00:00
C01945,51.0,Female,ES,Paid Social,04.03.2024
C01946,34.0,Female,IE,Paid Social,2023-05-15 00:00:00
C01947,18.0,Male,IE,Paid Social,2023-06-27 00:00:00
C01948,37.0,Male,US,Paid Social,2025-10-30 00:00:00
C01949,52.0,Male,ES,Partner,2023-01-02 00:00:00
C01950,48.0,Male,CA,Paid Social,29.12.2023
C01951,50.0,Male,FR,Referral,2025-10-28 00:00:00
C01952,25.0,Female,DE,Organic,2024-11-16 00:00:00
C01953,42.0,Male,US,Email,2023-03-22 00:00:00
C01954,28.0,Female,US,Organic,2024-06-08 00:00:00
C01955,36.0,Male,US,Paid Search,30.12.2025
C01956,23.0,Male,US,Partner,2024-03-27 00:00:00
C01957,28.0,Female,US,Organic,2024-08-18 00:00:00
C01958,28.0,Female,SE,Organic,2024-08-22 00:00:00
C01959,42.0,Male,DE,Paid Search,2025-01-14 00:00:00
C01960,41.0,Female,IT,Paid Search,2023-07-31 00:00:00
C01961,36.0,Male,IT,Email,2025-08-04 00:00:00
C01962,22.0,Male,ES,Partner,2026-01-19 00:00:00
C01963,31.0,Female,GB,Paid Search,2023-06-10 00:00:00
C01964,27.0,Male,NL,Email,2025-07-11 00:00:00
C01965,42.0,Female,ES,Paid Social,2025-07-09 00:00:00
C01966,45.0,Male,ES,Partner,2025-04-15 00:00:00
C01967,44.0,Female,SE,Organic,2024-02-22 00:00:00
C01968,27.0,Female ,DE,Paid Search,2024-06-12 00:00:00
C01969,18.0,Male,DE,Organic,2025-08-03 00:00:00
C01970,105.0,Male,SE,,2023-06-22
C01971,47.0,Male,GB,Referral,2025-07-22 00:00:00
C01972,30.0,Female,IT,Organic,2025-11-03 00:00:00
C01973,27.0,Female,US,Paid Social,2025-02-07 00:00:00
C01974,49.0,Female,US,Paid Social,2024-01-20 00:00:00
C01975,45.0,Male,DE,Organic,2024-09-22 00:00:00
C01976,34.0,Male,US,Paid Search,2023-02-26 00:00:00
C01977,31.0,Female,IE,Paid Social,16.11.2025
C01978,33.0,Male,US,Partner,2024-01-21 00:00:00
C01979,36.0,Female,ES,Organic,2023-03-06 00:00:00
C01980,48.0,Male,US,Email,2025-06-14 00:00:00
C01981,38.0,Male,IE,Partner,2025-01-11 00:00:00
C01982,41.0,Female,USA,Paid Social,2024-12-02 00:00:00
C01983,45.0,Female,US,organic,2023-03-02 00:00:00
C01984,,Female,US,Referral,2025-04-26 00:00:00
C01985,41.0,Male,DE,Referral,12/19/2024
C01986,31.0,Female,PT,Paid Search,2025-06-13 00:00:00
C01987,18.0,Female ,IE,Email,2025-07-21 00:00:00
C01988,18.0,Female,CA,Partner,08/27/2023
C01989,25.0,NB,DE,Paid Search,2023-08-26 00:00:00
C01990,39.0,Female,US,Referral,2025-11-07 00:00:00
C01991,35.0,Female,DE,Paid Social,08/21/2024
C01992,36.0,Male,DE,Referral,2024-05-08 00:00:00
C01993,52.0,Male,US,Partner,2023-11-20 00:00:00
C01994,23.0,Female,FR,Organic,2024-12-21 00:00:00
C01995,34.0,Male,SE,Organic,2025-04-29 00:00:00
C01996,37.0,Male,US,Paid Search,2023-01-03 00:00:00
C01997,27.0,Female,US,Partner,2024-09-14 00:00:00
C01998,34.0,Male,US,Paid Search,2026-01-24 00:00:00
C01999,20.0,Female,US,Partner,2023-11-13 00:00:00
C02000,47.0,Female,US,Paid Search,2023-11-13 00:00:00
C01073,37.0,Female,US,Partner  ,2025-05-02 00:00:00
C01049,35.0,Male,US,Paid Social  ,2025-01-23 00:00:00
C00205,18.0,Male,DE,Partner  ,2024-05-30 00:00:00
C00695,24.0,male ,CA,Organic  ,04/12/2023
C01759,31.0,Non-binary,DE,Referral  ,2024-10-05 00:00:00
C00285,48.0,,CA,Paid Search  ,2024-05-12 00:00:00
C01867,25.0,Male,DE,Partner  ,2023-05-06 00:00:00
C01927,28.0,Male,US,Paid Search  ,2024-02-10 00:00:00
C01887,36.0,Male,IT,Referral  ,2025-01-03 00:00:00
C01725,25.0,Non-binary,US,Organic  ,2024-08-24 00:00:00
C00869,35.0,Female,IT,Paid Social  ,2024-05-18 00:00:00
C01892,31.0,Male,US,Referrral  ,2023-10-04 00:00:00
C01783,41.0,Female,US,Referral  ,2023-01-27 00:00:00
C01704,40.0,Male,IT,Referral  ,2023-08-13 00:00:00
C00803,59.0,F,DE,Referral  ,2024-08-04 00:00:00
C01303,30.0,Male,CA,Organic  ,2025-02-27 00:00:00
C01275,27.0,Female,ES,Email  ,2025-05-09 00:00:00
C01038,21.0,Male,US,Organic  ,2023-01-17 00:00:00
C00596,27.0,Male,GB,Paid Search  ,2025-06-22 00:00:00
C01913,38.0,Female,ES,Referral  ,2023-01-04 00:00:00
C01825,33.0,Male,US,Organic  ,2025-05-20 00:00:00
C01029,38.0,Female,GB,Referral  ,2024-09-29 00:00:00
C00351,37.0,Female,ES,Referral  ,08/23/2024
C01090,30.0,Prefer not to say,US,Email  ,2023-06-09 00:00:00
C00003,,Male,US,Referral  ,2025-01-07 00:00:00
