CustomerID,PlanType,MonthlyFee,ContractType,StartDate,EndDate
C01658,Basic,20.74,Quarterly,2025-09-11 00:00:00,
C01659,Basic,17.72,Month-to-Month,2025-08-09 00:00:00,
C01660,Pro,70.21,Month-to-Month,2023-10-24 00:00:00,2024-04-20 00:00:00
C01661,Basic,18.79,Annual,2024-12-10 00:00:00,
C01662,Standard,37.94,Annual,2024-11-20 00:00:00,
C01663,Standard,37.14,Annual,2023-08-01 00:00:00,
C01664,Pro,71.49,Annual,2024-09-24 00:00:00,
C01665,,82.28,Month-to-Month,23.08.2024,
C01666,Pro,82.76,Month-to-Month,2024-03-31 00:00:00,
C01667,Basic,17.38,Annual,2025-05-02 00:00:00,
C01668,Basic,17.59,,2025-02-14 00:00:00,2025-06-17 00:00:00
C01669,Standard,39.43,Annual,2024-08-24 00:00:00,
C01670,Basic,17.53,Month-to-Month,2025-04-09 00:00:00,
C01671,Standard,39.56,Annual,2025-05-24 00:00:00,
C01672,basic,222.37,Month-to-Month,10.10.2024,
C01673,Standard,0.0,Month-to-Month,2023-11-04 00:00:00,04.03.2025
C01674,PRO ,35.21,Month-to-Month,05/09/2025,
C01675,Standard,40.22,Month-to-Month,2025-03-25 00:00:00,
C01676,Pro,77.88,Annual,2026-01-15 00:00:00,
C01677,Standard,38.53,Month-to-Month,2023-06-21 00:00:00,
C01678,Standard,40.48,Annual,2024-04-26 00:00:00,
C01679,Basic,20.05,Month-to-Month,2025-11-15 00:00:00,
C01680,Standard,39.11,Month-to-Month,2024-08-09 00:00:00,
C01681,Basic,18.91,Month-to-Month,12/05/2025,
C01682,Standard,45.44,Month-to-Month,2023-01-16 00:00:00,
C01683,Pro,86.59,Annual,2023-02-22 00:00:00,
C01684,Basic,0.01,Month-to-Month,2025-06-30 00:00:00,
C01685,Standard,39.41,month to month,2024-02-11 00:00:00,
C01686,Basic,17.47,Month-to-Month,2024-08-13 00:00:00,
C01687,Basic,20.71,Month-to-Month,05/06/2024,2024-10-04 00:00:00
C01688,Basic,19.22,Month-to-Month,2024-04-04 00:00:00,2025-05-20 00:00:00
C01689,Basic,18.12,Quarterly,2025-11-25 00:00:00,
C01690,Ent,195.13,Month-to-Month,04/30/2023,
C01691,Enterprise,183.62,Month-to-Month,2025-05-22 00:00:00,
C01692,Standard,42.3,Quarterly,2025-10-07 00:00:00,
C01693,Standard,41.13,Annual,2025-01-23,
C01694,Pro,80.15,Month-to-Month,2024-03-31 00:00:00,
C01695,Pro,78.73,Annual,04.07.2023,
C01696,Standard,36.88,Quarterly,2025-02-10 00:00:00,
C01697,Basic,15.76,Month-to-Month,2024-06-22 00:00:00,
C01698,Standard,34.59,Month-to-Month,2023-06-24 00:00:00,
C01699,Enterprise,187.18,Quarterly,2024-02-24 00:00:00,
C01700,Basic,17.64,Annual,28.12.2025,2025-12-26
C01701,Standard,39.9,Quarterly,2023-10-27 00:00:00,
C01702,,20.23,Month-to-Month,2023-07-24 00:00:00,2024-08-11 00:00:00
C01703,Basic,18.8,Quarterly,2025-02-18 00:00:00,
C01704,Standard,43.4,Month-to-Month,23.08.2023,
C01705,Basic,17.81,Annual,2025-11-13 00:00:00,
C01706,Pro,78.14,Quarterly,08/29/2025,2025-12-14 00:00:00
C01707,Pro,78.68,Month-to-Month,2026-01-16 00:00:00,
C01708,Basic,20.66,Month-to-Month,2025-10-28 00:00:00,
C01709,Pro,79.67,Annual,2023-10-12 00:00:00,
C01710,Pro,79.84,Annual,2023-08-28 00:00:00,
C01711,Standard,33.84,Month-to-Month,2024-02-03 00:00:00,
C01712,Standard,36.19,Quarterly,2024-06-17 00:00:00,
C01713,Pro,85.93,Month-to-Month,2025-09-25 00:00:00,
C01714,Standard,32.52,Month-to-Month,2025-04-09 00:00:00,2025-12-14 00:00:00
C01715,Basic,21.04,Month-to-Month,2025-01-02 00:00:00,
C01716,Basic,19.76,Quarterly,2025-09-27 00:00:00,
C01717,Basic,17.86,Month-to-Month,2024-12-30 00:00:00,
C01718,,36.4,Annual,2024-03-11 00:00:00,2025-07-27 00:00:00
C01719,Basic,21.88,Month-to-Month,2024-04-10 00:00:00,
C01720,Standard,43.4,Quarterly,2024-08-07 00:00:00,
C01721,Standard,38.63,Annual,2023-04-21,
C01722,Pro,79.85,Month-to-Month,2025-04-23 00:00:00,
C01723,Standard,36.98,Month-to-Month,2025-01-14 00:00:00,
C01724,Pro,79.85,Month-to-Month,2025-04-06 00:00:00,2025-12-15 00:00:00
C01725,Pro,74.74,Month-to-Month,27.08.2024,2025-04-30 00:00:00
C01726,Basic,18.88,Annual,2025-06-07 00:00:00,
C01727,Standard,,Annual,2025-12-07 00:00:00,
C01728,Basic,18.85,Month-to-Month,2024-10-17 00:00:00,
C01729,Pro,72.38,Annual,2024-05-19 00:00:00,
C01730,Standard,,Month-to-Month,2023-05-08 00:00:00,
C01731,Basic,,Month-to-Month,2025-05-29 00:00:00,2025-10-28 00:00:00
C01732,Basic,17.84,Month-to-Month,2025-10-24 00:00:00,
C01733,Standard,39.77,Month-to-Month,2025-03-02 00:00:00,
C01734,Pro,68.76,Annual,2025-09-06 00:00:00,
C01735,Pro,83.36,Month-to-Month,2025-09-03 00:00:00,
C01736,Basic,17.39,annually,19.06.2025,
C01737,Basic,19.07,Month-to-Month,2024-07-21 00:00:00,
C01738,Standard,37.94,Annual,2023-05-04 00:00:00,
C01739,Standard,44.36,Month-to-Month,01/09/2023,
C01740,Basic,19.26,Month-to-Month,2023-08-27 00:00:00,
C01741,Basic,21.96,Month-to-Month,2024-05-09 00:00:00,
C01742,Pro,82.54,Month-to-Month,2025-04-27 00:00:00,
C01743,Standard,43.45,Month-to-Month,2024-06-06 00:00:00,
C01744,Standard,38.35,Month-to-Month,2023-02-10 00:00:00,
C01745,Standard,40.08,Annual,2023-09-04 00:00:00,
C01746,Standard,42.8,Month-to-Month,2026-01-13 00:00:00,
C01747,Standard,41.82,Annual,01/22/2026,
C01748,Basic,19.81,Annual,2024-03-13,
C01749,Basic,18.5,Month-to-Month,2025-07-02 00:00:00,
C01750,Enterprise,196.47,Annual,2025-03-29 00:00:00,
C01751,Pro,,Month-to-Month,2025-11-27 00:00:00,
C01752,Standard,43.2,Annual,2025-09-30 00:00:00,
C01753,Basic,18.1,Annual,2024-12-12 00:00:00,
C01754,Basic,17.87,Annual,2024-03-20 00:00:00,
C01755,Basic,17.63,M2M,2024-12-08 00:00:00,2025-09-03 00:00:00
C01756,Pro,84.24,Annual,2024-01-04 00:00:00,
C01757,Pro,73.13,Month-to-Month,2024-02-04 00:00:00,
C01758,Standard,41.55,Month-to-Month,11/21/2024,
C01759,Ent,207.69,Month-to-Month,10/08/2024,
C01760,Basic,18.17,Month-to-Month,2024-10-26 00:00:00,
C01761,Standard,43.88,Annual,2024-03-10 00:00:00,
C01762,Basic,16.78,Quarterly,2024-04-16 00:00:00,
C01763,Basic,21.52,Month-to-Month,2023-01-25 00:00:00,
C01764,Pro,81.02,Annual,2024-11-15 00:00:00,
C01765,Pro,65.9,Annual,2024-10-17 00:00:00,
C01766,Basic,21.42,Quarterly,2025-11-28 00:00:00,
C01767,Basic,20.48,Annual,2024-07-23 00:00:00,
C01768,Standard,37.66,Month-to-Month,2024-06-20 00:00:00,
C01769,Basic,17.53,Month-to-Month,2023-03-23 00:00:00,2023-11-14 00:00:00
C01770,Standard,34.1,Annual,2023-08-17 00:00:00,
C01771,Standard,46.54,Month-to-Month,01/16/2024,
C01772,Basic,17.6,Quarterly,2024-03-14 00:00:00,
C01773,Basic,17.08,Quarterly,2024-02-18 00:00:00,
C01774,Basic,19.41,Quarterly,2024-03-21 00:00:00,
C01775,Pro,68.65,Month-to-Month,2025-05-27 00:00:00,2026-01-06 00:00:00
C01776,Basic,17.51,Annual,2023-06-11 00:00:00,2024-05-25 00:00:00
C01777,Standard,42.1,Annual,2024-01-17 00:00:00,2024-12-11 00:00:00
C01778,Basic,,Month-to-Month,2023-07-03,
C01779,Standard,37.79,Month-to-Month,2023-12-27 00:00:00,
C01780,Basic,19.03,Month-to-Month,13.02.2025,
C01781,Basic,18.33,Month-to-Month,2023-02-25 00:00:00,
C01782,Standard,38.81,Quarterly,2024-01-28 00:00:00,
C01783,Standard,36.62,annually,2023-01-31 00:00:00,
C01784,Basic,18.12,Month-to-Month,2025-12-13 00:00:00,
C01785,Basic,18.07,Month-to-Month,2025-04-09 00:00:00,
C01786,Pro,74.41,Month-to-Month,2023-10-05 00:00:00,
C01787,Pro+,20.59,Month-to-Month,2023-08-24 00:00:00,
C01788,Basic,20.17,Month-to-Month,2023-04-24 00:00:00,
C01789,Standard,36.09,Annual,2024-06-29 00:00:00,
C01790,Basic,17.18,Annual,2025-05-09 00:00:00,
C01791,Standard,38.51,Annual,2024-10-23 00:00:00,
C01792,Standard,45.72,Quarterly,2025-09-27 00:00:00,
C01793,Pro+,35.79,Month-to-Month,2024-02-06 00:00:00,
C01794,Standard,38.5,Annual,2023-11-10 00:00:00,
C01795,Standard,39.28,Month-to-Month,2024-07-04 00:00:00,2025-02-08 00:00:00
C01796,Pro,78.31,Month-to-Month,2023-08-22 00:00:00,
C01797,Basic,18.3,,2026-01-18 00:00:00,
C01798,Basic,20.76,Month-to-Month,2023-08-01 00:00:00,
C01799,Standard,40.42,Month-to-Month,2024-07-03 00:00:00,
C01800,PRO ,20.29,Month-to-Month,2024-08-25 00:00:00,
C01801,Basic,19.9,month to month,2023-03-11 00:00:00,
C01802,Basic,20.36,Quarterly,2024-06-12 00:00:00,
C01803,Standard,43.94,Month-to-Month,2024-06-01 00:00:00,2025-01-08 00:00:00
C01804,Basic,21.02,Month-to-Month,2023-10-28 00:00:00,
C01805,Standard,46.25,Quarterly,2023-06-03 00:00:00,
C01806,Pro,86.69,Annual,2023-02-27 00:00:00,
C01807,Standard,36.91,Month-to-Month,2023-01-23 00:00:00,2024-04-27 00:00:00
C01808,Basic,20.29,Quarterly,2024-07-04 00:00:00,2024-11-18 00:00:00
C01809,Pro,83.49,Month-to-Month,04/21/2023,
C01810,Basic,21.92,Month-to-Month,2025-12-31 00:00:00,
C01811,Pro,72.89,Month-to-Month,2023-10-17 00:00:00,
C01812,Standard,40.74,Month-to-Month,2025-01-10 00:00:00,
C01813,PRO ,17.96,Annual,02/02/2025,
C01814,Pro,82.24,Month-to-Month,23.07.2024,
C01815,Standard,38.33,Annual,2025-09-29 00:00:00,
C01816,Standard,40.5,Annual,2023-05-11 00:00:00,
C01817,Standard,34.6,Quarterly,2023-10-01 00:00:00,
C01818,Standard,41.47,Month-to-Month,2023-10-21 00:00:00,
C01819,Ent,39.64,Month-to-Month,2023-06-15 00:00:00,
C01820,Pro,79.96,Quarterly,2023-12-04 00:00:00,2024-08-02 00:00:00
C01821,Basic,21.96,Annual,2023-12-30 00:00:00,2025-01-03 00:00:00
C01822,Standard,37.81,Month-to-Month,2025-05-14 00:00:00,
C01823,Standard,40.07,Month-to-Month,2023-12-20 00:00:00,
C01824,Standard,39.31,Annual,2025-09-16 00:00:00,
C01825,Standard,39.62,Annual,2025-05-31 00:00:00,
C01826,Basic,22.38,Annual,2025-10-14 00:00:00,
C01827,Pro,79.4,Quarterly,2023-05-12 00:00:00,
C01828,Basic,18.14,Month-to-Month,2026-01-28 00:00:00,
C01829,Basic,21.84,Month-to-Month,2024-12-04 00:00:00,
C01830,Standard,38.04,Annual,2026-01-23 00:00:00,
C01831,Basic,16.56,Quarterly,2024-02-11 00:00:00,
C01832,Basic,17.87,Month-to-Month,2025-12-13 00:00:00,
C01833,Basic,,Annual,2024-11-08 00:00:00,
C01834,Standard,33.38,Month-to-Month,2023-03-29 00:00:00,
C01835,Enterprise,193.22,Month-to-Month,2024-04-19 00:00:00,
C01836,Standard,38.78,Quarterly,2023-06-15 00:00:00,
C01837,Basic,20.79,Month-to-Month,2025-12-06 00:00:00,
C01838,Pro,82.98,Month-to-Month,2023-12-15 00:00:00,
C01839,Basic,19.89,Annual,2023-09-14 00:00:00,
C01840,Enterprise,184.78,Month-to-Month,21.09.2024,
C01841,Standard,41.76,Month-to-Month,2024-05-03 00:00:00,
C01842,Basic,21.11,Annual,2023-04-30 00:00:00,
C01843,Standard,40.23,Month-to-Month,2025-07-11 00:00:00,
C01844,Basic,19.64,Annual,2025-08-14 00:00:00,
C01845,Pro,71.01,Month-to-Month,2025-04-17 00:00:00,
C01846,Basic,0.0,Month-to-Month,2024-12-03 00:00:00,
C01847,Pro,90.25,Annual,2024-04-08 00:00:00,
C01848,Pro,81.04,Month-to-Month,2024-09-06 00:00:00,
C01849,Pro,75.24,Quarterly,2024-08-20 00:00:00,
C01850,Pro,77.98,month to month,2023-07-06 00:00:00,
C01851,Basic,18.36,Annual,2023-04-15 00:00:00,
C01852,Standard,37.88,Month-to-Month,10/23/2023,
C01853,Pro,83.1,Month-to-Month,2024-06-06 00:00:00,
C01854,Basic,19.42,Quarterly,2023-07-10 00:00:00,
C01855,Basic,20.53,Month-to-Month,2023-05-06 00:00:00,
C01856,Basic,19.56,Annual,2025-09-01 00:00:00,2025-10-29 00:00:00
C01857,Basic,17.69,Annual,2024-03-09 00:00:00,
C01858,Pro,75.84,Month-to-Month,2024-10-22 00:00:00,2025-11-01 00:00:00
C01859,Standard,37.24,Month-to-Month,2024-08-26 00:00:00,
C01860,Standard,38.42,Annual,2025-04-19 00:00:00,
C01861,Enterprise,227.57,Qtr,2025-04-17 00:00:00,
C01862,Basic,21.97,Month-to-Month,2023-12-14 00:00:00,
C01863,Pro,84.29,Annual,2025-08-16 00:00:00,
C01864,Basic,19.18,Annual,2024-03-03 00:00:00,
C01865,Basic,16.93,Month-to-Month,2025-08-09 00:00:00,
C01866,Basic,19.33,Month-to-Month,2024-04-15 00:00:00,
C01867,Basic,17.8,Annual,2023-05-14 00:00:00,
C01868,Basic,21.48,annually,05/20/2025,
C01869,Standard,33.99,Quarterly,2023-02-07 00:00:00,
C01870,Basic,19.58,Month-to-Month,2025-06-01 00:00:00,2026-01-05 00:00:00
C01871,Basic,17.67,Quarterly,2023-02-21 00:00:00,
C01872,Standard,38.97,Annual,2023-09-05 00:00:00,
C01873,Basic,20.01,Annual,2024-11-21 00:00:00,
C01874,Pro,85.46,Month-to-Month,2025-12-06 00:00:00,
C01875,Pro,78.62,Month-to-Month,2024-04-05 00:00:00,
C01876,Standard,41.37,Month-to-Month,2023-05-23 00:00:00,
C01877,Standard,36.93,Month-to-Month,2023-09-22 00:00:00,2024-08-14 00:00:00
C01878,PRO ,39.77,Month-to-Month,2025-10-19 00:00:00,
C01879,Standard,42.13,Quarterly,2025-04-04 00:00:00,
C01880,Pro,81.1,Month-to-Month,2023-05-06 00:00:00,2024-02-08 00:00:00
C01881,Enterprise,190.57,Quarterly,2024-03-22 00:00:00,
C01882,Standard,38.13,Month-to-Month,2023-10-27 00:00:00,2024-10-30 00:00:00
C01883,Std,42.17,Annual,2023-07-31 00:00:00,
C01884,Std,72.1,Month-to-Month,2025-08-15 00:00:00,
C01885,Basic,17.56,Annual,2024-11-28 00:00:00,2025-01-22 00:00:00
C01886,Standard,40.88,month to month,25.07.2023,
C01887,Standard,37.63,annually,2025-01-11 00:00:00,
C01888,Standard,34.47,Month-to-Month,2024-04-23 00:00:00,
C01889,Basic,21.05,Month-to-Month,2023-03-21 00:00:00,
C01890,Basic,17.33,Quarterly,2024-05-24 00:00:00,
C01891,Basic,18.7,Month-to-Month,2023-08-01 00:00:00,2024-07-10 00:00:00
C01892,Standard,37.07,Annual,2023-10-08 00:00:00,
C01893,Pro,77.12,Month-to-Month,2025-09-28,2026-01-29 00:00:00
C01894,Pro,73.41,Month-to-Month,2025-03-18 00:00:00,01/23/2026
C01895,Basic,20.09,Annual,01.06.2023,
C01896,Basic,19.17,Annual,2025-08-18 00:00:00,2025-12-12 00:00:00
C01897,Pro,85.22,Annual,2024-10-10 00:00:00,
C01898,Standard,37.1,Month-to-Month,26.09.2025,
C01899,Standard,45.66,Annual,2025-04-28 00:00:00,
C01900,Basic,16.1,Quarterly,2024-01-25 00:00:00,2025-06-07 00:00:00
C01901,Basic,16.59,Qtr,2024-09-05 00:00:00,
C01902,Pro,90.08,Month-to-Month,2024-08-23 00:00:00,
C01903,Standard,40.48,Month-to-Month,2025-03-22 00:00:00,
C01904,Basic,19.52,Annual,2023-10-11 00:00:00,2024-09-25 00:00:00
C01905,Pro,81.73,Month-to-Month,2024-01-14 00:00:00,
C01906,Standard,40.78,Annual,2023-10-14 00:00:00,
C01907,PRO ,80.89,Qtr,2023-12-12 00:00:00,
C01908,Standard,35.99,Annual,2023-07-10 00:00:00,
C01909,Standard,41.55,Annual,2023-02-24,
C01910,Pro,83.18,Month-to-Month,2025-12-01 00:00:00,
C01911,Pro,88.03,Month-to-Month,2023-03-28 00:00:00,
C01912,Enterprise,227.09,Month-to-Month,2025-10-01 00:00:00,
C01913,Pro,81.09,Month-to-Month,2023-01-06 00:00:00,
C01914,Standard,35.17,Month-to-Month,2025-06-08 00:00:00,2025-12-28 00:00:00
C01915,Basic,21.69,Annual,2024-01-15 00:00:00,
C01916,Basic,17.45,Month-to-Month,2024-08-17 00:00:00,
C01917,Pro,81.14,Month-to-Month,2023-11-19 00:00:00,
C01918,Basic,18.61,Month-to-Month,2024-07-16 00:00:00,
C01919,Standard,37.66,Month-to-Month,2024-05-27 00:00:00,
C01920,Pro,83.83,Quarterly,2024-08-26 00:00:00,
C01921,Enterprise,202.89,Month-to-Month,2024-03-28 00:00:00,
C01922,Pro,82.24,Month-to-Month,2024-09-10 00:00:00,
C01923,Standard,36.46,Month-to-Month,2025-07-27 00:00:00,
C01924,Std,38.46,Quarterly,2024-05-14 00:00:00,
C01925,Enterprise,186.75,Annual,2024-02-20 00:00:00,
C01926,Basic,18.7,annually,2023-06-04 00:00:00,2024-08-03 00:00:00
C01927,Basic,18.82,Annual,2024-02-23 00:00:00,
C01928,Enterprise,228.36,Annual,2023-06-05 00:00:00,
C01929,Standard,38.19,Annual,2023-07-29 00:00:00,
C01930,Standard,32.37,Month-to-Month,2025-12-22 00:00:00,
C01931,Basic,21.12,Annual,2023-04-17 00:00:00,
C01932,Standard,40.4,Annual,07/08/2024,
C01933,Pro,78.17,Month-to-Month,2025-08-05 00:00:00,
C01934,Standard,37.64,Month-to-Month,12/21/2025,
C01935,Basic,17.56,Month-to-Month,2023-06-28 00:00:00,
C01936,Ent,45.05,Month-to-Month,2023-07-10 00:00:00,
C01937,Pro,79.33,Month-to-Month,2024-03-05 00:00:00,
C01938,Pro,68.02,Annual,2024-09-23 00:00:00,
C01939,Ent,19.5,Annual,28.12.2025,
C01940,Standard,42.76,Month-to-Month,08/25/2023,2025-02-02 00:00:00
C01941,Basic,19.24,Month-to-Month,2023-07-15,
C01942,Standard,36.19,Annual,2023-10-21 00:00:00,
C01943,Basic,17.49,Month-to-Month,2025-09-18 00:00:00,
C01944,basic,36.14,Month-to-Month,2023-02-08 00:00:00,2023-10-29 00:00:00
C01945,Standard,43.75,Annual,2024-03-14 00:00:00,09.11.2024
C01946,Basic,18.89,Month-to-Month,2023-05-20 00:00:00,15.09.2023
C01947,Basic,16.45,Month-to-Month,27.06.2023,2024-12-07 00:00:00
C01948,Basic,19.58,Annual,2025-11-13 00:00:00,2025-12-21 00:00:00
C01949,,19.21,Annual,2023-01-08 00:00:00,
C01950,Standard,37.6,Month-to-Month,2023-12-31 00:00:00,2024-12-31 00:00:00
C01951,basic,17.45,Annual,2025-10-31 00:00:00,
C01952,,17.38,Quarterly,2024-11-28 00:00:00,
C01953,Enterprise,216.3,Month-to-Month,2023-03-26 00:00:00,
C01954,Basic,19.38,Annual,2024-06-12 00:00:00,
C01955,Pro,82.03,Month-to-Month,2026-01-06 00:00:00,
C01956,Standard,39.76,Month-to-Month,03/27/2024,
C01957,Standard,40.02,Month-to-Month,2024-08-26 00:00:00,2025-01-07 00:00:00
C01958,Standard,37.54,Month-to-Month,2024-08-22,
C01959,Basic,18.69,Month-to-Month,2025-01-26 00:00:00,
C01960,Pro,86.36,Annual,2023-08-06 00:00:00,
C01961,Pro,,Month-to-Month,2025-08-07 00:00:00,2026-01-28 00:00:00
C01962,Std,17.14,Quarterly,2026-01-25 00:00:00,
C01963,Pro,77.68,M2M,2023-06-12 00:00:00,
C01964,Standard,41.62,Annual,2025-07-15 00:00:00,
C01965,Pro,90.89,Month-to-Month,2025-07-10 00:00:00,
C01966,Pro,90.26,Month-to-Month,2025-04-25 00:00:00,
C01967,Basic,17.79,,2024-03-07 00:00:00,
C01968,Pro,87.06,Annual,2024-06-19 00:00:00,
C01969,Enterprise,199.93,Month-to-Month,2025-08-04 00:00:00,
C01970,Standard,42.26,Month-to-Month,2023-06-23 00:00:00,
C01971,Basic,20.2,annually,2025-08-03 00:00:00,
C01972,Ent,71.01,Annual,2025-11-08 00:00:00,
C01973,Standard,40.72,Month-to-Month,2025-02-11 00:00:00,
C01974,Basic,20.53,Annual,2024-01-21 00:00:00,
C01975,Pro,78.87,Month-to-Month,2024-10-01 00:00:00,
C01976,Standard,38.23,Month-to-Month,2023-02-26 00:00:00,
C01977,Pro,69.07,Annual,2025-11-29 00:00:00,
C01978,Standard,41.13,annually,24.01.2024,
C01979,Basic,19.32,Month-to-Month,2023-03-07 00:00:00,
C01980,Enterprise,184.32,Month-to-Month,2025-06-24 00:00:00,
C01981,Standard,37.98,,2025-01-16 00:00:00,
C01982,Standard,39.48,Annual,2024-12-12 00:00:00,
C01983,Basic,18.15,Month-to-Month,2023-03-02 00:00:00,2024-02-09 00:00:00
C01984,Basic,19.0,Month-to-Month,2025-05-08 00:00:00,
C01985,Standard,33.54,Month-to-Month,23.12.2024,
C01986,Standard,43.21,Quarterly,2025-06-24 00:00:00,
C01987,Pro,,Month-to-Month,2025-08-04 00:00:00,01/10/2026
C01988,Enterprise,181.5,Annual,2023-09-04 00:00:00,
C01989,Pro,63.45,Month-to-Month,31.08.2023,2024-05-18 00:00:00
C01990,Basic,20.56,Month-to-Month,2025-11-11 00:00:00,2026-01-28 00:00:00
C01991,Standard,40.74,Month-to-Month,2024-08-31 00:00:00,2024-12-07 00:00:00
C01992,Basic,19.32,Month-to-Month,2024-05-08 00:00:00,
C01993,Pro,84.46,Month-to-Month,2023-11-22 00:00:00,
C01994,Standard,41.69,Month-to-Month,2024-12-30 00:00:00,
C01995,Pro,80.23,,2025-04-29 00:00:00,12/07/2025
C01996,Basic,18.61,Month-to-Month,2023-01-07 00:00:00,2023-08-27 00:00:00
C01997,Basic,18.37,Month-to-Month,2024-09-23 00:00:00,
C01998,Enterprise,205.7,Month-to-Month,2026-01-27 00:00:00,
C01999,Standard,43.36,Month-to-Month,2023-11-26 00:00:00,
C02000,Pro,78.35,Month-to-Month,2023-11-27 00:00:00,
C00042,Pro,86.35,Month-to-Month,2025-05-18 00:00:00,
C01458,Pro,84.14,Month-to-Month,2024-06-07 00:00:00,
C01374,Standard,36.43,annually,2024-04-26 00:00:00,
C00772,basic,37.92,Annual,2026-01-28 00:00:00,
C00783,Basic,18.29,Month-to-Month,2023-06-02 00:00:00,2023-12-28 00:00:00
C00075,Basic,19.01,Qtr,2025-02-13 00:00:00,
C01966,Pro,90.26,Month-to-Month,2025-04-25 00:00:00,
C00567,Basic,18.75,Month-to-Month,2023-09-19 00:00:00,
C01702,,20.23,Month-to-Month,2023-07-24 00:00:00,2024-08-11 00:00:00
C01863,Pro,84.29,Annual,2025-08-16 00:00:00,
C00248,Standard,40.15,Month-to-Month,2024-04-19 00:00:00,
C01267,Standard,40.58,Month-to-Month,2023-03-08 00:00:00,
C01640,,78.58,Month-to-Month,2023-11-13 00:00:00,
C00516,Pro,75.66,Month-to-Month,2023-05-03 00:00:00,
C00172,Standard,38.01,Month-to-Month,2023-04-12 00:00:00,
C01111,Pro,75.61,Month-to-Month,2024-12-16 00:00:00,
C00989,Enterprise,208.86,Month-to-Month,2023-10-13 00:00:00,
C00131,Ent,18.92,Annual,2024-10-13 00:00:00,
C01622,Standard,37.32,Month-to-Month,2023-01-17 00:00:00,2024-03-03 00:00:00
C00034,Standard,37.9,Month-to-Month,2024-09-23 00:00:00,
